,hscode,volume,eight_bits
6645,10063040001,140,10063040
6646,10063040001,140,10063040
6647,10063099001,1200,10063099
6648,10064090003,200,10064090
6649,10064090005,300,10064090
6650,10064090012,150,10064090
6651,10064090003,550,10064090
6652,10064090012,1200,10064090
6653,10063040001,1200,10063040
6654,10063099001,1200,10063099
6655,10063099001,1200,10063099
6656,15119036000,2520,15119036
6657,10063040001,200,10063040
6658,10063040001,590,10063040
6659,10063040001,100,10063040
6660,10063040001,20,10063040
6661,10063030003,10,10063030
6662,10063099601,50,10063099
6663,10063040001,31000,10063040
6664,10063040001,10000,10063040
6665,10063040001,5000,10063040
6666,10063040001,15000,10063040
6667,10063099600,6000,10063099
6668,10063040001,17000,10063040
6669,10063099600,4000,10063099
6670,10063040001,21000,10063040
6671,10063040001,42000,10063040
6672,10063040001,360,10063040
6673,10063040001,360,10063040
6674,10063040001,25000,10063040
6675,10051000000,3000,10051000
6676,10064090012,12000,10064090
6677,10063099012,20000,10063099
6678,10063099012,960,10063099
6679,10063040500,39000,10063040
6680,10063099001,520,10063099
6681,10063099012,500,10063099
6682,10063040001,9072,10063040
6683,10063040001,11839,10063040
6684,10063040001,20730,10063040
6685,10063040500,16000,10063040
6686,10062090608,3000,10062090
6687,10063099001,1050,10063099
6688,10063099001,2100,10063099
6689,10063040001,100,10063040
6690,10063040001,1540,10063040
6691,10063040001,850,10063040
6692,10063099001,12571,10063099
6693,10063099001,4222,10063099
6694,10062090001,1135,10062090
6695,10063099010,1410,10063099
6696,10063040001,21000,10063040
6697,10063040001,42000,10063040
6698,10063040001,880,10063040
6699,10063040001,500,10063040
6700,10063040001,70,10063040
6701,10063040001,70,10063040
6702,10063040001,80,10063040
6703,10063040001,440,10063040
6704,10063040001,22900,10063040
6705,10063040001,39917,10063040
6706,10063040001,22489,10063040
6707,10063040001,13320,10063040
6708,10063099012,4000,10063099
6709,15119039000,10,15119039
6710,10063040001,11000,10063040
6711,10063099001,11000,10063099
6712,10062090613,6000,10062090
6713,10063030003,4000,10063030
6714,10063030003,3000,10063030
6715,10063030003,12500,10063030
6716,10063040001,240,10063040
6717,10063040001,300,10063040
6718,10063040001,80,10063040
6719,10064090005,40,10064090
6720,10063030003,480,10063030
6721,10063030003,80,10063030
6722,10063030003,200,10063030
6723,10063030003,260,10063030
6724,10062090618,120,10062090
6725,10062090618,200,10062090
6726,10059090090,3,10059090
6727,10063040001,1760,10063040
6728,10063099012,6240,10063099
6729,10063030003,700,10063030
6730,10063030003,528,10063030
6731,10063040001,1840,10063040
6732,10063040001,2600,10063040
6733,10062010001,500,10062010
6734,10063030003,800,10063030
6735,10063030003,120,10063030
6736,10063040001,1493,10063040
6737,10063040001,66,10063040
6738,10063030003,660,10063030
6739,10063040001,3500,10063040
6740,10063099010,11400,10063099
6741,10063099010,6840,10063099
6742,10063099010,4950,10063099
6743,10063099010,2160,10063099
6744,10063099012,5700,10063099
6745,10063099012,4560,10063099
6746,10063099012,2200,10063099
6747,10063099012,1080,10063099
6748,10063099018,3990,10063099
6749,10063099001,5000,10063099
6750,15119036000,200,15119036
6751,15119036000,200,15119036
6752,15119036000,200,15119036
6753,15119036000,200,15119036
6754,10063040001,1740,10063040
6755,10062010001,100,10062010
6756,10051000000,2,10051000
6757,10063099010,1920,10063099
6758,10063099001,2590,10063099
6759,10063099001,2590,10063099
6760,10063040001,32000,10063040
6761,10063040001,6000,10063040
6762,10064090003,720,10064090
6763,10063040001,30,10063040
6764,10063040001,2000,10063040
6765,10063040001,5000,10063040
6766,10063040001,26000,10063040
6767,10063040001,600,10063040
6768,10063040001,400,10063040
6769,10063040001,445,10063040
6770,10063099012,10120,10063099
6771,10063099012,8280,10063099
6772,10063099012,4140,10063099
6773,10061090001,1,10061090
6774,10063099090,1,10063099
6775,10063099090,1,10063099
6776,10063099090,1,10063099
6777,10063099090,1,10063099
6778,10063099090,1,10063099
6779,10063099090,1,10063099
6780,10063099090,1,10063099
6781,10063099090,1,10063099
6782,10063099090,1,10063099
6783,10063099090,1,10063099
6784,10063099090,1,10063099
6785,10063099090,1,10063099
6786,10063099090,1,10063099
6787,10063099090,1,10063099
6788,10063099090,1,10063099
6789,10063099090,1,10063099
6790,10063040001,950,10063040
6791,10062090504,200,10062090
6792,10062090504,200,10062090
6793,10063099001,760,10063099
6794,10063030003,400,10063030
6795,10063099001,1150,10063099
6796,10063040001,8800,10063040
6797,10063040001,3520,10063040
6798,10063091003,2800,10063091
6799,10063099012,2300,10063099
6800,10064090012,10400,10064090
6801,10063099001,2000,10063099
6802,10063040001,1134,10063040
6803,10063040001,1134,10063040
6804,10063040001,1134,10063040
6805,10063040001,3520,10063040
6806,10063099001,880,10063099
6807,10063099012,250000,10063099
6808,10063099012,250000,10063099
6809,10051000000,7200,10051000
6810,10051000000,7200,10051000
6811,10051000000,400000,10051000
6812,10063040001,11000,10063040
6813,10063040001,6000,10063040
6814,10063040001,7000,10063040
6815,10063099003,1532,10063099
6816,10063099003,85,10063099
6817,10063091002,1300,10063091
6818,10063040001,41000,10063040
6819,10063099001,1025,10063099
6820,10064090012,100,10064090
6821,10063099001,1480,10063099
6822,10063040001,2270,10063040
6823,10063030003,200,10063030
6824,10063030003,400,10063030
6825,10063030003,410,10063030
6826,10063099012,11000,10063099
6827,10063099001,10000,10063099
6828,10064090005,13500,10064090
6829,10064090005,8000,10064090
6830,10063030003,4000,10063030
6831,10063030003,21500,10063030
6832,10063030003,7500,10063030
6833,10063030003,10000,10063030
6834,10063030003,8400,10063030
6835,10063030003,8400,10063030
6836,10063030003,3000,10063030
6837,10063030003,21500,10063030
6838,10063030003,7500,10063030
6839,10063030003,6000,10063030
6840,10063030003,5000,10063030
6841,10063040001,1700,10063040
6842,10063040001,850,10063040
6843,10063040001,140,10063040
6844,10063040001,100,10063040
6845,10063099001,2590,10063099
6846,10063099001,2590,10063099
6847,10063040001,3600,10063040
6848,10063099001,2590,10063099
6849,10063040001,62583,10063040
6850,10063040001,10431,10063040
6851,10063040001,10068,10063040
6852,10063040001,55978,10063040
6853,10063040001,690,10063040
6854,10062090612,480,10062090
6855,10062090630,480,10062090
6856,10063099010,920,10063099
6857,15119036000,3720,15119036
6858,10063040001,1050,10063040
6859,10063040001,950,10063040
6860,10063040001,950,10063040
6861,10063040001,1400,10063040
6862,10063040001,650,10063040
6863,10063040001,650,10063040
6864,10063099012,1920,10063099
6865,10051000000,6,10051000
6866,10064090006,5000,10064090
6867,10063040001,880,10063040
6868,10063040001,900,10063040
6869,10063040001,850,10063040
6870,10063040001,38851,10063040
6871,10063040001,38851,10063040
6872,10064090005,19426,10064090
6873,10063099012,260000,10063099
6874,10063099013,260000,10063099
6875,10063099013,260000,10063099
6876,10063040001,19150,10063040
6877,10063099010,1496,10063099
6878,10063099010,1496,10063099
6879,10063040001,900,10063040
6880,10063040001,5400,10063040
6881,10063030003,2000,10063030
6882,10063040001,40860,10063040
6883,10063040001,10215,10063040
6884,10063040001,40860,10063040
6885,10063040001,5448,10063040
6886,10063040001,2160,10063040
6887,10063030003,6674,10063030
6888,10063030003,11441,10063030
6889,10064090005,15777,10064090
6890,10064090005,3814,10064090
6891,10062090619,2206,10062090
6892,10062090607,2206,10062090
6893,10063040001,792,10063040
6894,10063099001,12600,10063099
6895,10063040001,1000,10063040
6896,10063099001,1760,10063099
6897,10063040001,880,10063040
6898,10063099001,1760,10063099
6899,10063030003,460,10063030
6900,10063099012,1300,10063099
6901,10063099012,1300,10063099
6902,10063099012,1300,10063099
6903,10063040001,19777,10063040
6904,10064090012,1200,10064090
6905,10064090006,250000,10064090
6906,10063040001,166888,10063040
6907,10063040001,19976,10063040
6908,10063040001,167935,10063040
6909,10063040001,14001,10063040
6910,10063040001,6124,10063040
6911,10063040001,4309,10063040
6912,10063040001,5039,10063040
6913,10063040001,10068,10063040
6914,10062010001,4411,10062010
6915,10063099001,460,10063099
6916,10062090001,460,10062090
6917,10063099001,2300,10063099
6918,10063099001,2600,10063099
6919,10063040001,1000,10063040
6920,10063030003,50,10063030
6921,10063099001,450,10063099
6922,10063099001,2600,10063099
6923,10064090005,650,10064090
6924,10064090005,360,10064090
6925,10063040001,140,10063040
6926,10063040001,100,10063040
6927,10063040001,200,10063040
6928,10063040001,200,10063040
6929,10063040001,780,10063040
6930,10063040001,44000,10063040
6931,10063091003,15600,10063091
6932,10063040001,100,10063040
6933,10063040001,100,10063040
6934,10063040001,960,10063040
6935,10063040001,270,10063040
6936,10062010001,216,10062010
6937,10063040001,40,10063040
6938,10063040001,50,10063040
6939,10063040001,810,10063040
6940,10063040001,270,10063040
6941,10063040001,600,10063040
6942,10063040001,515,10063040
6943,10063040001,600,10063040
6944,10062010001,270,10062010
6945,10063040001,620,10063040
6946,10063099001,800,10063099
6947,10063040001,1955,10063040
6948,10062010001,1242,10062010
6949,10063040001,1955,10063040
6950,10063040001,100,10063040
6951,10063040001,2000,10063040
6952,10063040001,192,10063040
6953,10063040001,491,10063040
6954,10063040001,540,10063040
6955,10063040001,480,10063040
6956,10063040001,270,10063040
6957,10063040001,480,10063040
6958,10062010001,270,10062010
6959,10063030003,200,10063030
6960,10063030003,720,10063030
6961,10063040001,1842,10063040
6962,10063040001,921000,10063040
6963,10063099001,2600,10063099
6964,10063099001,2600,10063099
6965,10063099001,2600,10063099
6966,10063099001,2600,10063099
6967,10063099010,23333,10063099
6968,10063099010,6300,10063099
6969,10063091003,14897,10063091
6970,10063091003,18722,10063091
6971,10063091003,19987,10063091
6972,15119036000,200,15119036
6973,15119036000,220,15119036
6974,10062090600,1,10062090
6975,10063040001,200,10063040
6976,10063040001,200,10063040
6977,10063040001,450,10063040
6978,10063040001,310,10063040
6979,10063040001,450,10063040
6980,10063099001,2600,10063099
6981,10063099001,2600,10063099
6982,10063099001,2600,10063099
6983,10064090005,2010,10064090
6984,10063040001,2010,10063040
6985,10063030003,500,10063030
6986,10063030003,3000,10063030
6987,10063030003,8000,10063030
6988,10063030003,6000,10063030
6989,10063030003,640,10063030
6990,10063030003,640,10063030
6991,10063030003,1920,10063030
6992,10063099012,24000,10063099
6993,10063099001,790,10063099
6994,10063099001,50,10063099
6995,10063099001,840,10063099
6996,10063099001,640,10063099
6997,10062090619,600,10062090
6998,15119049000,49,15119049
6999,10063099001,1040,10063099
7000,10063099001,5000,10063099
7001,10063040001,2880,10063040
7002,10064090005,1840,10064090
7003,10063040001,200,10063040
7004,10063040001,200,10063040
7005,10063040001,950,10063040
7006,10063099012,10,10063099
7007,10062090612,5,10062090
7008,10062090618,5,10062090
7009,15119036000,1500,15119036
7010,15119036000,10050,15119036
7011,15119036000,4860,15119036
7012,10063030003,1686,10063030
7013,10063040001,3000,10063040
7014,10063099001,2600,10063099
7015,10063099001,2600,10063099
7016,10063099001,2600,10063099
7017,10063099001,2600,10063099
7018,10063099001,2600,10063099
7019,10063099001,2600,10063099
7020,10063099001,2600,10063099
7021,10063099001,2600,10063099
7022,10051000000,15,10051000
7023,10051000000,15,10051000
7024,10051000000,15,10051000
7025,10063099001,2600,10063099
7026,10051000000,0,10051000
7027,10063099001,2600,10063099
7028,10063099001,2600,10063099
7029,10063099001,2600,10063099
7030,10063099001,2600,10063099
7031,10063099001,2600,10063099
7032,10063099001,2600,10063099
7033,10063099001,2600,10063099
7034,10063099001,2600,10063099
7035,10063040500,60,10063040
7036,10063099001,10,10063099
7037,10063040001,880,10063040
7038,10063099001,20,10063099
7039,10064090005,6240,10064090
7040,10063099090,1,10063099
7041,10063099090,1,10063099
7042,10063099090,1,10063099
7043,10063099090,1,10063099
7044,10063099090,1,10063099
7045,10063099090,1,10063099
7046,10063099090,1,10063099
7047,10063099090,1,10063099
7048,10063099090,1,10063099
7049,10063099090,1,10063099
7050,10063099090,1,10063099
7051,10063099090,1,10063099
7052,10063040001,2900,10063040
7053,10063040001,1000,10063040
7054,10063030003,850,10063030
7055,10063030003,1700,10063030
7056,10063040001,154360,10063040
7057,10063040001,155040,10063040
7058,10063040001,700,10063040
7059,10063040001,350,10063040
7060,10063091003,1040000,10063091
7061,10051000000,100,10051000
7062,10063040001,1140,10063040
7063,10063099603,280,10063099
7064,10062090604,400,10062090
7065,10063099012,48880,10063099
7066,10063040001,1140,10063040
7067,10063040001,1152,10063040
7068,10063099012,1050,10063099
7069,10063040001,244000,10063040
7070,10063099001,20866,10063099
7071,10063099001,20866,10063099
7072,10063040001,1500,10063040
7073,10063040001,3750,10063040
7074,10063099010,650,10063099
7075,10063040001,2500,10063040
7076,10063040001,460,10063040
7077,10063040001,457,10063040
7078,10063040001,1800,10063040
7079,10062010001,1600,10062010
7080,10063040001,670,10063040
7081,10063099012,390000,10063099
7082,10063030003,450,10063030
7083,10063030003,400,10063030
7084,10063040001,6000,10063040
7085,10063040001,4499,10063040
7086,10063030003,200,10063030
7087,10063030003,780,10063030
7088,10059010000,150,10059010
7089,10063040001,17252,10063040
7090,10063040001,17252,10063040
7091,10063040001,14397,10063040
7092,10063040001,6480,10063040
7093,10063040001,100,10063040
7094,10063040001,985,10063040
7095,10063040001,40,10063040
7096,10063040001,19968,10063040
7097,10063030003,750,10063030
7098,10062090614,17700,10062090
7099,10062090614,1901,10062090
7100,10063040001,2266,10063040
7101,10064090005,400,10064090
7102,10064090005,670,10064090
7103,10063040001,1750,10063040
7104,10063030003,870,10063030
7105,10063099001,1750,10063099
7106,10063099001,400,10063099
7107,10063040001,200,10063040
7108,10063040001,160,10063040
7109,10063040001,30,10063040
7110,10063040001,60,10063040
7111,10063030003,200,10063030
7112,10063040001,1075,10063040
7113,10063040001,860,10063040
7114,10063040001,1075,10063040
7115,10063040001,1075,10063040
7116,10063040001,920,10063040
7117,15119036000,1320,15119036
7118,15119036000,5040,15119036
7119,10063040001,1837,10063040
7120,10063040001,1837,10063040
7121,10063040001,920,10063040
7122,10063040001,5175,10063040
7123,10063040001,1725,10063040
7124,10063099001,1150,10063099
7125,10063099001,575,10063099
7126,10063091001,2300,10063091
7127,10063091001,1150,10063091
7128,10063040001,1700,10063040
7129,10063040001,2550,10063040
7130,10063040001,200,10063040
7131,10063040001,550,10063040
7132,10063030003,100,10063030
7133,10063030003,100,10063030
7134,10063099001,1195,10063099
7135,10063099001,50,10063099
7136,10064090003,1050,10064090
7137,10063030003,500,10063030
7138,10063030003,50,10063030
7139,10063040001,700,10063040
7140,10063040001,380,10063040
7141,10063040001,220,10063040
7142,10063040001,216,10063040
7143,10063030003,350,10063030
7144,10063030003,324,10063030
7145,10063030003,120,10063030
7146,10063040001,1280,10063040
7147,10063040001,260,10063040
7148,10063030003,80,10063030
7149,10062090607,100,10062090
7150,10062090613,30,10062090
7151,10062090630,60,10062090
7152,10063040001,600,10063040
7153,10063099010,250,10063099
7154,10063040001,1200,10063040
7155,10063040001,740,10063040
7156,10063040001,80,10063040
